budget_for,year,head_title,level_code,total_actuals,total_estimate_py,total_revised_py,total_estimate_cy,level_col,head_title_updated,level_num,min_level,ref_id,display_title,category,slug
justice,2020-21,administration of justice__null__criminal courts__null__null__travel expenses,2014__0__108__0__0__3,0.6102,1.03,1.03,1.1532,level_6,administration of justice__criminal courts__travel expenses,6,6,696,Administration Of Justice -> Criminal Courts -> Travel Expenses,criminal courts,administration_of_justice_criminal_courts_travel_expenses
justice,2021-22,administration of justice__null__criminal courts__null__null__travel expenses,2014__0__108__0__0__3,0.7893000000000001,1.1532,1.1532,1.116,level_6,administration of justice__criminal courts__travel expenses,6,6,697,Administration Of Justice -> Criminal Courts -> Travel Expenses,criminal courts,administration_of_justice_criminal_courts_travel_expenses
justice,2018-19,administration of justice__null__criminal courts__null__null__office expenses,2014__0__108__0__0__4,6.5909,7.195,7.695,7.51,level_6,administration of justice__criminal courts__office expenses,6,6,698,Administration Of Justice -> Criminal Courts -> Office Expenses,criminal courts,administration_of_justice_criminal_courts_office_expenses
justice,2019-20,administration of justice__null__criminal courts__null__null__office expenses,2014__0__108__0__0__4,5.5696,7.51,7.81,8.306000000000001,level_6,administration of justice__criminal courts__office expenses,6,6,699,Administration Of Justice -> Criminal Courts -> Office Expenses,criminal courts,administration_of_justice_criminal_courts_office_expenses
justice,2020-21,administration of justice__null__criminal courts__null__null__office expenses,2014__0__108__0__0__4,4.9946,8.306000000000001,9.175,10.6759,level_6,administration of justice__criminal courts__office expenses,6,6,700,Administration Of Justice -> Criminal Courts -> Office Expenses,criminal courts,administration_of_justice_criminal_courts_office_expenses
justice,2021-22,administration of justice__null__criminal courts__null__null__office expenses,2014__0__108__0__0__4,5.9914,10.6759,10.6759,9.436,level_6,administration of justice__criminal courts__office expenses,6,6,701,Administration Of Justice -> Criminal Courts -> Office Expenses,criminal courts,administration_of_justice_criminal_courts_office_expenses
justice,2018-19,"administration of justice__null__criminal courts__null__null__rents, rates & taxes / royalty",2014__0__108__0__0__6,0.0872,0.6,0.6,0.59,level_6,"administration of justice__criminal courts__rents, rates & taxes / royalty",6,6,702,"Administration Of Justice -> Criminal Courts -> Rents, Rates & Taxes / Royalty",criminal courts,"administration_of_justice_criminal_courts_rents,_rates_&_taxes_/_royalty"
justice,2019-20,"administration of justice__null__criminal courts__null__null__rents, rates & taxes / royalty",2014__0__108__0__0__6,0.0391,0.59,0.59,0.5,level_6,"administration of justice__criminal courts__rents, rates & taxes / royalty",6,6,703,"Administration Of Justice -> Criminal Courts -> Rents, Rates & Taxes / Royalty",criminal courts,"administration_of_justice_criminal_courts_rents,_rates_&_taxes_/_royalty"
justice,2020-21,"administration of justice__null__criminal courts__null__null__rents, rates & taxes / royalty",2014__0__108__0__0__6,0.0409,0.5,0.5,0.32549999999999996,level_6,"administration of justice__criminal courts__rents, rates & taxes / royalty",6,6,704,"Administration Of Justice -> Criminal Courts -> Rents, Rates & Taxes / Royalty",criminal courts,"administration_of_justice_criminal_courts_rents,_rates_&_taxes_/_royalty"
justice,2021-22,"administration of justice__null__criminal courts__null__null__rents, rates & taxes / royalty",2014__0__108__0__0__6,0.0704,0.32549999999999996,0.32549999999999996,0.225,level_6,"administration of justice__criminal courts__rents, rates & taxes / royalty",6,6,705,"Administration Of Justice -> Criminal Courts -> Rents, Rates & Taxes / Royalty",criminal courts,"administration_of_justice_criminal_courts_rents,_rates_&_taxes_/_royalty"
justice,2018-19,administration of justice__null__high courts__judges__null__office expenses,2014__0__102__304__0__4,0.3193,0.4,0.4,0.5,level_6,administration of justice__high courts__judges__office expenses,6,6,706,Administration Of Justice -> High Courts -> Judges -> Office Expenses,high courts,administration_of_justice_high_courts_judges_office_expenses
justice,2019-20,administration of justice__null__high courts__judges__null__office expenses,2014__0__102__304__0__4,0.3999,0.5,0.5,1,level_6,administration of justice__high courts__judges__office expenses,6,6,707,Administration Of Justice -> High Courts -> Judges -> Office Expenses,high courts,administration_of_justice_high_courts_judges_office_expenses
justice,2020-21,administration of justice__null__high courts__judges__null__office expenses,2014__0__102__304__0__4,0.4912,1,1,1,level_6,administration of justice__high courts__judges__office expenses,6,6,708,Administration Of Justice -> High Courts -> Judges -> Office Expenses,high courts,administration_of_justice_high_courts_judges_office_expenses
justice,2021-22,administration of justice__null__high courts__judges__null__office expenses,2014__0__102__304__0__4,1,1,1,1,level_6,administration of justice__high courts__judges__office expenses,6,6,709,Administration Of Justice -> High Courts -> Judges -> Office Expenses,high courts,administration_of_justice_high_courts_judges_office_expenses
justice,2018-19,administration of justice__null__high courts__establishment__null__office expenses,2014__0__102__152__0__4,8.7987,8.8,10.8,2.2,level_6,administration of justice__high courts__establishment__office expenses,6,6,710,Administration Of Justice -> High Courts -> Establishment -> Office Expenses,high courts,administration_of_justice_high_courts_establishment_office_expenses
justice,2019-20,administration of justice__null__high courts__establishment__null__office expenses,2014__0__102__152__0__4,10.5572,2.2,9.85,10.82,level_6,administration of justice__high courts__establishment__office expenses,6,6,711,Administration Of Justice -> High Courts -> Establishment -> Office Expenses,high courts,administration_of_justice_high_courts_establishment_office_expenses
justice,2020-21,administration of justice__null__high courts__establishment__null__office expenses,2014__0__102__152__0__4,10.443499999999998,10.82,13.32,12.22,level_6,administration of justice__high courts__establishment__office expenses,6,6,712,Administration Of Justice -> High Courts -> Establishment -> Office Expenses,high courts,administration_of_justice_high_courts_establishment_office_expenses
justice,2021-22,administration of justice__null__high courts__establishment__null__office expenses,2014__0__102__152__0__4,14.34,12.22,12.22,12.5,level_6,administration of justice__high courts__establishment__office expenses,6,6,713,Administration Of Justice -> High Courts -> Establishment -> Office Expenses,high courts,administration_of_justice_high_courts_establishment_office_expenses
justice,2018-19,administration of justice__null__high courts__establishment__null__wages,2014__0__102__152__0__2,0.2102,0.5,0.5,0.5,level_6,administration of justice__high courts__establishment__wages,6,6,714,Administration Of Justice -> High Courts -> Establishment -> Wages,high courts,administration_of_justice_high_courts_establishment_wages
justice,2019-20,administration of justice__null__high courts__establishment__null__wages,2014__0__102__152__0__2,0.2336,0.5,0.5,0.5,level_6,administration of justice__high courts__establishment__wages,6,6,715,Administration Of Justice -> High Courts -> Establishment -> Wages,high courts,administration_of_justice_high_courts_establishment_wages
justice,2020-21,administration of justice__null__high courts__establishment__null__wages,2014__0__102__152__0__2,0.30079999999999996,0.5,0.5,0.8,level_6,administration of justice__high courts__establishment__wages,6,6,716,Administration Of Justice -> High Courts -> Establishment -> Wages,high courts,administration_of_justice_high_courts_establishment_wages
justice,2021-22,administration of justice__null__high courts__establishment__null__wages,2014__0__102__152__0__2,0.3422,0.8,0.8,0.8,level_6,administration of justice__high courts__establishment__wages,6,6,717,Administration Of Justice -> High Courts -> Establishment -> Wages,high courts,administration_of_justice_high_courts_establishment_wages
justice,2018-19,administration of justice__null__civil and session courts__null__null__wages,2014__0__105__0__0__2,0.9572,1.0385,1.0385,1.152,level_6,administration of justice__civil and session courts__wages,6,6,718,Administration Of Justice -> Civil And Session Courts -> Wages,civil and sessions court,administration_of_justice_civil_and_session_courts_wages
justice,2019-20,administration of justice__null__civil and session courts__null__null__wages,2014__0__105__0__0__2,0.852,1.152,1.352,1.3222,level_6,administration of justice__civil and session courts__wages,6,6,719,Administration Of Justice -> Civil And Session Courts -> Wages,civil and sessions court,administration_of_justice_civil_and_session_courts_wages
justice,2020-21,administration of justice__null__civil and session courts__null__null__wages,2014__0__105__0__0__2,1.2201,1.3222,2.3222,2.3762,level_6,administration of justice__civil and session courts__wages,6,6,720,Administration Of Justice -> Civil And Session Courts -> Wages,civil and sessions court,administration_of_justice_civil_and_session_courts_wages
justice,2021-22,administration of justice__null__civil and session courts__null__null__wages,2014__0__105__0__0__2,1.7308,2.3762,2.3762,2.66,level_6,administration of justice__civil and session courts__wages,6,6,721,Administration Of Justice -> Civil And Session Courts -> Wages,civil and sessions court,administration_of_justice_civil_and_session_courts_wages
justice,2018-19,administration of justice__null__civil and session courts__null__null__payment for professional and special services,2014__0__105__0__0__5,0.8545999999999999,1.758,1.758,1.779,level_6,administration of justice__civil and session courts__payment for professional and special services,6,6,722,Administration Of Justice -> Civil And Session Courts -> Payment For Professional And Special Services,civil and sessions court,administration_of_justice_civil_and_session_courts_payment_for_professional_and_special_services
justice,2019-20,administration of justice__null__civil and session courts__null__null__payment for professional and special services,2014__0__105__0__0__5,1.2412999999999998,1.779,1.779,1.911,level_6,administration of justice__civil and session courts__payment for professional and special services,6,6,723,Administration Of Justice -> Civil And Session Courts -> Payment For Professional And Special Services,civil and sessions court,administration_of_justice_civil_and_session_courts_payment_for_professional_and_special_services
justice,2020-21,administration of justice__null__civil and session courts__null__null__payment for professional and special services,2014__0__105__0__0__5,1.2158,1.911,1.911,1.8135,level_6,administration of justice__civil and session courts__payment for professional and special services,6,6,724,Administration Of Justice -> Civil And Session Courts -> Payment For Professional And Special Services,civil and sessions court,administration_of_justice_civil_and_session_courts_payment_for_professional_and_special_services
justice,2021-22,administration of justice__null__civil and session courts__null__null__payment for professional and special services,2014__0__105__0__0__5,1.2358,1.8135,1.8135,1.5318,level_6,administration of justice__civil and session courts__payment for professional and special services,6,6,725,Administration Of Justice -> Civil And Session Courts -> Payment For Professional And Special Services,civil and sessions court,administration_of_justice_civil_and_session_courts_payment_for_professional_and_special_services
justice,2018-19,"administration of justice__null__civil and session courts__null__null__rents, rates & taxes / royalty",2014__0__105__0__0__6,0.1937,0.7925,0.7925,0.78,level_6,"administration of justice__civil and session courts__rents, rates & taxes / royalty",6,6,726,"Administration Of Justice -> Civil And Session Courts -> Rents, Rates & Taxes / Royalty",civil and sessions court,"administration_of_justice_civil_and_session_courts_rents,_rates_&_taxes_/_royalty"
justice,2019-20,"administration of justice__null__civil and session courts__null__null__rents, rates & taxes / royalty",2014__0__105__0__0__6,0.2883,0.78,0.78,0.775,level_6,"administration of justice__civil and session courts__rents, rates & taxes / royalty",6,6,727,"Administration Of Justice -> Civil And Session Courts -> Rents, Rates & Taxes / Royalty",civil and sessions court,"administration_of_justice_civil_and_session_courts_rents,_rates_&_taxes_/_royalty"
justice,2020-21,"administration of justice__null__civil and session courts__null__null__rents, rates & taxes / royalty",2014__0__105__0__0__6,0.1807,0.775,0.775,0.93,level_6,"administration of justice__civil and session courts__rents, rates & taxes / royalty",6,6,728,"Administration Of Justice -> Civil And Session Courts -> Rents, Rates & Taxes / Royalty",civil and sessions court,"administration_of_justice_civil_and_session_courts_rents,_rates_&_taxes_/_royalty"
justice,2021-22,"administration of justice__null__civil and session courts__null__null__rents, rates & taxes / royalty",2014__0__105__0__0__6,0.2554,0.93,0.93,0.9,level_6,"administration of justice__civil and session courts__rents, rates & taxes / royalty",6,6,729,"Administration Of Justice -> Civil And Session Courts -> Rents, Rates & Taxes / Royalty",civil and sessions court,"administration_of_justice_civil_and_session_courts_rents,_rates_&_taxes_/_royalty"
justice,2018-19,administration of justice__null__criminal courts__null__null__payment for professional and special services,2014__0__108__0__0__5,0.0222,0.033,0.033,0.038,level_6,administration of justice__criminal courts__payment for professional and special services,6,6,730,Administration Of Justice -> Criminal Courts -> Payment For Professional And Special Services,criminal courts,administration_of_justice_criminal_courts_payment_for_professional_and_special_services
justice,2019-20,administration of justice__null__criminal courts__null__null__payment for professional and special services,2014__0__108__0__0__5,0.0153,0.038,0.038,0.035,level_6,administration of justice__criminal courts__payment for professional and special services,6,6,731,Administration Of Justice -> Criminal Courts -> Payment For Professional And Special Services,criminal courts,administration_of_justice_criminal_courts_payment_for_professional_and_special_services
justice,2020-21,administration of justice__null__criminal courts__null__null__payment for professional and special services,2014__0__108__0__0__5,0.0154,0.035,0.035,0.04650000000000001,level_6,administration of justice__criminal courts__payment for professional and special services,6,6,732,Administration Of Justice -> Criminal Courts -> Payment For Professional And Special Services,criminal courts,administration_of_justice_criminal_courts_payment_for_professional_and_special_services
justice,2021-22,administration of justice__null__criminal courts__null__null__payment for professional and special services,2014__0__108__0__0__5,0.0165,0.04650000000000001,0.04650000000000001,0.0945,level_6,administration of justice__criminal courts__payment for professional and special services,6,6,733,Administration Of Justice -> Criminal Courts -> Payment For Professional And Special Services,criminal courts,administration_of_justice_criminal_courts_payment_for_professional_and_special_services
justice,2018-19,administration of justice__null__high courts__establishment__null__payment for professional and special services,2014__0__102__152__0__5,0.1613,0.65,0.65,0.6795,level_6,administration of justice__high courts__establishment__payment for professional and special services,6,6,734,Administration Of Justice -> High Courts -> Establishment -> Payment For Professional And Special Services,high courts,administration_of_justice_high_courts_establishment_payment_for_professional_and_special_services
justice,2019-20,administration of justice__null__high courts__establishment__null__payment for professional and special services,2014__0__102__152__0__5,0.16010000000000002,0.6795,0.6795,0.585,level_6,administration of justice__high courts__establishment__payment for professional and special services,6,6,735,Administration Of Justice -> High Courts -> Establishment -> Payment For Professional And Special Services,high courts,administration_of_justice_high_courts_establishment_payment_for_professional_and_special_services
justice,2020-21,administration of justice__null__high courts__establishment__null__payment for professional and special services,2014__0__102__152__0__5,0.2216,0.585,0.585,0.499,level_6,administration of justice__high courts__establishment__payment for professional and special services,6,6,736,Administration Of Justice -> High Courts -> Establishment -> Payment For Professional And Special Services,high courts,administration_of_justice_high_courts_establishment_payment_for_professional_and_special_services
justice,2021-22,administration of justice__null__high courts__establishment__null__payment for professional and special services,2014__0__102__152__0__5,0.1598,0.499,0.499,0.5,level_6,administration of justice__high courts__establishment__payment for professional and special services,6,6,737,Administration Of Justice -> High Courts -> Establishment -> Payment For Professional And Special Services,high courts,administration_of_justice_high_courts_establishment_payment_for_professional_and_special_services
justice,2018-19,administration of justice__null__high courts__judges__null__wages,2014__0__102__304__0__2,0.0982,0.2,0.2,0.2,level_6,administration of justice__high courts__judges__wages,6,6,738,Administration Of Justice -> High Courts -> Judges -> Wages,high courts,administration_of_justice_high_courts_judges_wages
justice,2019-20,administration of justice__null__high courts__judges__null__wages,2014__0__102__304__0__2,0.1257,0.2,0.2,0.22,level_6,administration of justice__high courts__judges__wages,6,6,739,Administration Of Justice -> High Courts -> Judges -> Wages,high courts,administration_of_justice_high_courts_judges_wages
justice,2020-21,administration of justice__null__high courts__judges__null__wages,2014__0__102__304__0__2,0.1552,0.22,0.22,0.4,level_6,administration of justice__high courts__judges__wages,6,6,740,Administration Of Justice -> High Courts -> Judges -> Wages,high courts,administration_of_justice_high_courts_judges_wages
justice,2021-22,administration of justice__null__high courts__judges__null__wages,2014__0__102__304__0__2,0.1716,0.4,0.4,0.5,level_6,administration of justice__high courts__judges__wages,6,6,741,Administration Of Justice -> High Courts -> Judges -> Wages,high courts,administration_of_justice_high_courts_judges_wages
justice,2018-19,administration of justice__null__civil and session courts__null__null__other charges,2014__0__105__0__0__26,0.0695,5.2632,5.2632,5.2632,level_6,administration of justice__civil and session courts__other charges,6,6,742,Administration Of Justice -> Civil And Session Courts -> Other Charges,civil and sessions court,administration_of_justice_civil_and_session_courts_other_charges
justice,2019-20,administration of justice__null__civil and session courts__null__null__other charges,2014__0__105__0__0__26,3.5145,5.2632,5.2632,0.5,level_6,administration of justice__civil and session courts__other charges,6,6,743,Administration Of Justice -> Civil And Session Courts -> Other Charges,civil and sessions court,administration_of_justice_civil_and_session_courts_other_charges
justice,2020-21,administration of justice__null__civil and session courts__null__null__other charges,2014__0__105__0__0__26,0.4435,0.5,4.4965,2.79,level_6,administration of justice__civil and session courts__other charges,6,6,744,Administration Of Justice -> Civil And Session Courts -> Other Charges,civil and sessions court,administration_of_justice_civil_and_session_courts_other_charges
justice,2021-22,administration of justice__null__civil and session courts__null__null__other charges,2014__0__105__0__0__26,1.0812,2.79,2.79,0.9,level_6,administration of justice__civil and session courts__other charges,6,6,745,Administration Of Justice -> Civil And Session Courts -> Other Charges,civil and sessions court,administration_of_justice_civil_and_session_courts_other_charges
justice,2018-19,administration of justice__null__civil and session courts__upgradation of standard of administration-14th finance commission__null__payment for professional and special services,2014__0__105__6864__0__5,0,0.9312,0.9312,0.9312,level_6,administration of justice__civil and session courts__upgradation of standard of administration-14th finance commission__payment for professional and special services,6,6,746,Administration Of Justice -> Civil And Session Courts -> Upgradation Of Standard Of Administration-14th Finance Commission -> Payment For Professional And Special Services,civil and sessions court,administration_of_justice_civil_and_session_courts_upgradation_of_standard_of_administration-14th_finance_commission_payment_for_professional_and_special_services
justice,2019-20,administration of justice__null__civil and session courts__upgradation of standard of administration-14th finance commission__null__payment for professional and special services,2014__0__105__6864__0__5,0,0.9312,0.9312,0,level_6,administration of justice__civil and session courts__upgradation of standard of administration-14th finance commission__payment for professional and special services,6,6,747,Administration Of Justice -> Civil And Session Courts -> Upgradation Of Standard Of Administration-14th Finance Commission -> Payment For Professional And Special Services,civil and sessions court,administration_of_justice_civil_and_session_courts_upgradation_of_standard_of_administration-14th_finance_commission_payment_for_professional_and_special_services
justice,2020-21,administration of justice__null__civil and session courts__upgradation of standard of administration-14th finance commission__null__payment for professional and special services,2014__0__105__6864__0__5,0.9312,0,0.9312,0,level_6,administration of justice__civil and session courts__upgradation of standard of administration-14th finance commission__payment for professional and special services,6,6,748,Administration Of Justice -> Civil And Session Courts -> Upgradation Of Standard Of Administration-14th Finance Commission -> Payment For Professional And Special Services,civil and sessions court,administration_of_justice_civil_and_session_courts_upgradation_of_standard_of_administration-14th_finance_commission_payment_for_professional_and_special_services
justice,2021-22,administration of justice__null__civil and session courts__upgradation of standard of administration-14th finance commission__null__payment for professional and special services,2014__0__105__6864__0__5,0.6695,0,0,0,level_6,administration of justice__civil and session courts__upgradation of standard of administration-14th finance commission__payment for professional and special services,6,6,749,Administration Of Justice -> Civil And Session Courts -> Upgradation Of Standard Of Administration-14th Finance Commission -> Payment For Professional And Special Services,civil and sessions court,administration_of_justice_civil_and_session_courts_upgradation_of_standard_of_administration-14th_finance_commission_payment_for_professional_and_special_services
justice,2018-19,administration of justice__null__civil and session courts__upgradation of standard of administration-14th finance commission__null__other charges,2014__0__105__6864__0__26,0,36.105,36.105,42.12,level_6,administration of justice__civil and session courts__upgradation of standard of administration-14th finance commission__other charges,6,6,750,Administration Of Justice -> Civil And Session Courts -> Upgradation Of Standard Of Administration-14th Finance Commission -> Other Charges,civil and sessions court,administration_of_justice_civil_and_session_courts_upgradation_of_standard_of_administration-14th_finance_commission_other_charges
justice,2019-20,administration of justice__null__civil and session courts__upgradation of standard of administration-14th finance commission__null__other charges,2014__0__105__6864__0__26,0,42.12,42.12,0,level_6,administration of justice__civil and session courts__upgradation of standard of administration-14th finance commission__other charges,6,6,751,Administration Of Justice -> Civil And Session Courts -> Upgradation Of Standard Of Administration-14th Finance Commission -> Other Charges,civil and sessions court,administration_of_justice_civil_and_session_courts_upgradation_of_standard_of_administration-14th_finance_commission_other_charges
justice,2020-21,administration of justice__null__civil and session courts__upgradation of standard of administration-14th finance commission__null__other charges,2014__0__105__6864__0__26,2.9958,0,2,17.205,level_6,administration of justice__civil and session courts__upgradation of standard of administration-14th finance commission__other charges,6,6,752,Administration Of Justice -> Civil And Session Courts -> Upgradation Of Standard Of Administration-14th Finance Commission -> Other Charges,civil and sessions court,administration_of_justice_civil_and_session_courts_upgradation_of_standard_of_administration-14th_finance_commission_other_charges
justice,2021-22,administration of justice__null__civil and session courts__upgradation of standard of administration-14th finance commission__null__other charges,2014__0__105__6864__0__26,1.9926,17.205,17.205,0,level_6,administration of justice__civil and session courts__upgradation of standard of administration-14th finance commission__other charges,6,6,753,Administration Of Justice -> Civil And Session Courts -> Upgradation Of Standard Of Administration-14th Finance Commission -> Other Charges,civil and sessions court,administration_of_justice_civil_and_session_courts_upgradation_of_standard_of_administration-14th_finance_commission_other_charges
justice,2018-19,administration of justice__null__legal advisers and counsels__government pleader__null__salaries,2014__0__114__168__0__1,1.1852,4.154,4.154,4.5607,level_6,administration of justice__legal advisers and counsels__government pleader__salaries,6,6,754,Administration Of Justice -> Legal Advisers And Counsels -> Government Pleader -> Salaries,legal advisers and counsels - government pleader,administration_of_justice_legal_advisers_and_counsels_government_pleader_salaries
justice,2019-20,administration of justice__null__legal advisers and counsels__government pleader__null__salaries,2014__0__114__168__0__1,1.4369,4.5607,4.5706999999999995,4.8401,level_6,administration of justice__legal advisers and counsels__government pleader__salaries,6,6,755,Administration Of Justice -> Legal Advisers And Counsels -> Government Pleader -> Salaries,legal advisers and counsels - government pleader,administration_of_justice_legal_advisers_and_counsels_government_pleader_salaries
justice,2020-21,administration of justice__null__legal advisers and counsels__government pleader__null__salaries,2014__0__114__168__0__1,1.5926000000000002,4.8401,4.9001,2.5968,level_6,administration of justice__legal advisers and counsels__government pleader__salaries,6,6,756,Administration Of Justice -> Legal Advisers And Counsels -> Government Pleader -> Salaries,legal advisers and counsels - government pleader,administration_of_justice_legal_advisers_and_counsels_government_pleader_salaries
justice,2021-22,administration of justice__null__legal advisers and counsels__government pleader__null__salaries,2014__0__114__168__0__1,1.5992,2.5968,2.5968,2.5572,level_6,administration of justice__legal advisers and counsels__government pleader__salaries,6,6,757,Administration Of Justice -> Legal Advisers And Counsels -> Government Pleader -> Salaries,legal advisers and counsels - government pleader,administration_of_justice_legal_advisers_and_counsels_government_pleader_salaries
justice,2018-19,administration of justice__null__legal advisers and counsels__government pleader__null__travel expenses,2014__0__114__168__0__3,0.0014,0.053,0.053,0.05799999999999999,level_6,administration of justice__legal advisers and counsels__government pleader__travel expenses,6,6,758,Administration Of Justice -> Legal Advisers And Counsels -> Government Pleader -> Travel Expenses,legal advisers and counsels - government pleader,administration_of_justice_legal_advisers_and_counsels_government_pleader_travel_expenses
justice,2019-20,administration of justice__null__legal advisers and counsels__government pleader__null__travel expenses,2014__0__114__168__0__3,0.0012,0.05799999999999999,0.05799999999999999,0.035,level_6,administration of justice__legal advisers and counsels__government pleader__travel expenses,6,6,759,Administration Of Justice -> Legal Advisers And Counsels -> Government Pleader -> Travel Expenses,legal advisers and counsels - government pleader,administration_of_justice_legal_advisers_and_counsels_government_pleader_travel_expenses
justice,2020-21,administration of justice__null__legal advisers and counsels__government pleader__null__travel expenses,2014__0__114__168__0__3,0.0098,0.035,0.035,0.0637,level_6,administration of justice__legal advisers and counsels__government pleader__travel expenses,6,6,760,Administration Of Justice -> Legal Advisers And Counsels -> Government Pleader -> Travel Expenses,legal advisers and counsels - government pleader,administration_of_justice_legal_advisers_and_counsels_government_pleader_travel_expenses
justice,2021-22,administration of justice__null__legal advisers and counsels__government pleader__null__travel expenses,2014__0__114__168__0__3,0.0022,0.0637,0.0637,0.0573,level_6,administration of justice__legal advisers and counsels__government pleader__travel expenses,6,6,761,Administration Of Justice -> Legal Advisers And Counsels -> Government Pleader -> Travel Expenses,legal advisers and counsels - government pleader,administration_of_justice_legal_advisers_and_counsels_government_pleader_travel_expenses
justice,2018-19,administration of justice__null__legal advisers and counsels__public prosecutor.__null__salaries,2014__0__114__219__0__1,2.6854999999999993,6.6386,6.6386,7.2628,level_6,administration of justice__legal advisers and counsels__public prosecutor.__salaries,6,6,762,Administration Of Justice -> Legal Advisers And Counsels -> Public Prosecutor. -> Salaries,legal advisers and counsels - public prosecutor,administration_of_justice_legal_advisers_and_counsels_public_prosecutor._salaries
justice,2019-20,administration of justice__null__legal advisers and counsels__public prosecutor.__null__salaries,2014__0__114__219__0__1,3.1786999999999996,7.2628,7.2928,7.5059,level_6,administration of justice__legal advisers and counsels__public prosecutor.__salaries,6,6,763,Administration Of Justice -> Legal Advisers And Counsels -> Public Prosecutor. -> Salaries,legal advisers and counsels - public prosecutor,administration_of_justice_legal_advisers_and_counsels_public_prosecutor._salaries
justice,2020-21,administration of justice__null__legal advisers and counsels__public prosecutor.__null__salaries,2014__0__114__219__0__1,3.6354,7.5059,7.7559,6.2114,level_6,administration of justice__legal advisers and counsels__public prosecutor.__salaries,6,6,764,Administration Of Justice -> Legal Advisers And Counsels -> Public Prosecutor. -> Salaries,legal advisers and counsels - public prosecutor,administration_of_justice_legal_advisers_and_counsels_public_prosecutor._salaries
justice,2021-22,administration of justice__null__legal advisers and counsels__public prosecutor.__null__salaries,2014__0__114__219__0__1,3.5660000000000003,6.2114,6.2114,5.7703,level_6,administration of justice__legal advisers and counsels__public prosecutor.__salaries,6,6,765,Administration Of Justice -> Legal Advisers And Counsels -> Public Prosecutor. -> Salaries,legal advisers and counsels - public prosecutor,administration_of_justice_legal_advisers_and_counsels_public_prosecutor._salaries
justice,2018-19,administration of justice__null__legal advisers and counsels__public prosecutor.__null__travel expenses,2014__0__114__219__0__3,0.0033,0.038,0.038,0.0425,level_6,administration of justice__legal advisers and counsels__public prosecutor.__travel expenses,6,6,766,Administration Of Justice -> Legal Advisers And Counsels -> Public Prosecutor. -> Travel Expenses,legal advisers and counsels - public prosecutor,administration_of_justice_legal_advisers_and_counsels_public_prosecutor._travel_expenses
justice,2019-20,administration of justice__null__legal advisers and counsels__public prosecutor.__null__travel expenses,2014__0__114__219__0__3,0.0021,0.0425,0.0425,0.0366,level_6,administration of justice__legal advisers and counsels__public prosecutor.__travel expenses,6,6,767,Administration Of Justice -> Legal Advisers And Counsels -> Public Prosecutor. -> Travel Expenses,legal advisers and counsels - public prosecutor,administration_of_justice_legal_advisers_and_counsels_public_prosecutor._travel_expenses
justice,2020-21,administration of justice__null__legal advisers and counsels__public prosecutor.__null__travel expenses,2014__0__114__219__0__3,0.0024,0.0366,0.0366,0.0541,level_6,administration of justice__legal advisers and counsels__public prosecutor.__travel expenses,6,6,768,Administration Of Justice -> Legal Advisers And Counsels -> Public Prosecutor. -> Travel Expenses,legal advisers and counsels - public prosecutor,administration_of_justice_legal_advisers_and_counsels_public_prosecutor._travel_expenses
justice,2021-22,administration of justice__null__legal advisers and counsels__public prosecutor.__null__travel expenses,2014__0__114__219__0__3,0.0023,0.0541,0.0541,0.0494,level_6,administration of justice__legal advisers and counsels__public prosecutor.__travel expenses,6,6,769,Administration Of Justice -> Legal Advisers And Counsels -> Public Prosecutor. -> Travel Expenses,legal advisers and counsels - public prosecutor,administration_of_justice_legal_advisers_and_counsels_public_prosecutor._travel_expenses
justice,2018-19,administration of justice__null__legal advisers and counsels__government advocate.__null__salaries,2014__0__114__287__0__1,2.4616,3.89,3.89,2.92,level_6,administration of justice__legal advisers and counsels__government advocate.__salaries,6,6,770,Administration Of Justice -> Legal Advisers And Counsels -> Government Advocate. -> Salaries,legal advisers and counsels,administration_of_justice_legal_advisers_and_counsels_government_advocate._salaries
justice,2019-20,administration of justice__null__legal advisers and counsels__government advocate.__null__salaries,2014__0__114__287__0__1,2.1716,2.92,2.92,3.278,level_6,administration of justice__legal advisers and counsels__government advocate.__salaries,6,6,771,Administration Of Justice -> Legal Advisers And Counsels -> Government Advocate. -> Salaries,legal advisers and counsels,administration_of_justice_legal_advisers_and_counsels_government_advocate._salaries
justice,2020-21,administration of justice__null__legal advisers and counsels__government advocate.__null__salaries,2014__0__114__287__0__1,2.4746,3.278,3.278,2.9109,level_6,administration of justice__legal advisers and counsels__government advocate.__salaries,6,6,772,Administration Of Justice -> Legal Advisers And Counsels -> Government Advocate. -> Salaries,legal advisers and counsels,administration_of_justice_legal_advisers_and_counsels_government_advocate._salaries
justice,2021-22,administration of justice__null__legal advisers and counsels__government advocate.__null__salaries,2014__0__114__287__0__1,2.5154,2.9109,3.0509,3.766,level_6,administration of justice__legal advisers and counsels__government advocate.__salaries,6,6,773,Administration Of Justice -> Legal Advisers And Counsels -> Government Advocate. -> Salaries,legal advisers and counsels,administration_of_justice_legal_advisers_and_counsels_government_advocate._salaries
justice,2018-19,administration of justice__null__legal advisers and counsels__government advocate.__null__travel expenses,2014__0__114__287__0__3,0.00709999999999999,0.02,0.02,0.022,level_6,administration of justice__legal advisers and counsels__government advocate.__travel expenses,6,6,774,Administration Of Justice -> Legal Advisers And Counsels -> Government Advocate. -> Travel Expenses,legal advisers and counsels,administration_of_justice_legal_advisers_and_counsels_government_advocate._travel_expenses
