budget_for,year,head_title,level_code,total_actuals,total_estimate_py,total_revised_py,total_estimate_cy,level_col,head_title_updated,level_num,min_level,ref_id,display_title,category,slug
jails,2018-19,jails__null__jails__district jails__null__materials & supplies,2056__0__101__486__0__19,20.3462,17.9248,17.9248,19.1552,level_6,jails__jails__district jails__materials & supplies,6,6,141,Jails -> Jails -> District Jails -> Materials & Supplies,district jails,jails_jails_district_jails_materials_&_supplies
jails,2019-20,jails__null__jails__district jails__null__materials & supplies,2056__0__101__486__0__19,17.3648,19.1552,19.1552,20.698,level_6,jails__jails__district jails__materials & supplies,6,6,142,Jails -> Jails -> District Jails -> Materials & Supplies,district jails,jails_jails_district_jails_materials_&_supplies
jails,2020-21,jails__null__jails__district jails__null__materials & supplies,2056__0__101__486__0__19,16.9374,20.698,20.698,18.1629,level_6,jails__jails__district jails__materials & supplies,6,6,143,Jails -> Jails -> District Jails -> Materials & Supplies,district jails,jails_jails_district_jails_materials_&_supplies
jails,2021-22,jails__null__jails__district jails__null__materials & supplies,2056__0__101__486__0__19,19.5713,18.1629,18.1629,16.5557,level_6,jails__jails__district jails__materials & supplies,6,6,144,Jails -> Jails -> District Jails -> Materials & Supplies,district jails,jails_jails_district_jails_materials_&_supplies
jails,2022-23,jails__null__jails__district jails__null__materials & supplies,2056__0__101__486__0__19,16.6802,16.5557,16.5557,14.8839,level_6,jails__jails__district jails__materials & supplies,6,6,145,Jails -> Jails -> District Jails -> Materials & Supplies,district jails,jails_jails_district_jails_materials_&_supplies
jails,2018-19,jails__null__jail manufacturers__null__null__salaries,2056__0__102__0__0__1,0.7539,0.8403,1.1278,1.0262,level_6,jails__jail manufacturers__salaries,6,6,146,Jails -> Jail Manufacturers -> Salaries,jail manufacturers,jails_jail_manufacturers_salaries
jails,2019-20,jails__null__jail manufacturers__null__null__salaries,2056__0__102__0__0__1,0.8968,1.0262,1.0262,1.0828,level_6,jails__jail manufacturers__salaries,6,6,147,Jails -> Jail Manufacturers -> Salaries,jail manufacturers,jails_jail_manufacturers_salaries
jails,2020-21,jails__null__jail manufacturers__null__null__salaries,2056__0__102__0__0__1,0.785,1.0828,1.0828,0.9826,level_6,jails__jail manufacturers__salaries,6,6,148,Jails -> Jail Manufacturers -> Salaries,jail manufacturers,jails_jail_manufacturers_salaries
jails,2021-22,jails__null__jail manufacturers__null__null__salaries,2056__0__102__0__0__1,0.857,0.9826,0.9826,0.9438,level_6,jails__jail manufacturers__salaries,6,6,149,Jails -> Jail Manufacturers -> Salaries,jail manufacturers,jails_jail_manufacturers_salaries
jails,2022-23,jails__null__jail manufacturers__null__null__salaries,2056__0__102__0__0__1,0.8451000000000001,0.9438,0.9438,1.2505,level_6,jails__jail manufacturers__salaries,6,6,150,Jails -> Jail Manufacturers -> Salaries,jail manufacturers,jails_jail_manufacturers_salaries
jails,2018-19,jails__null__other expenditure__open air jails__null__salaries,2056__0__800__489__0__1,0.626,0.6895,0.9335,0.8969,level_6,jails__other expenditure__open air jails__salaries,6,6,151,Jails -> Other Expenditure -> Open Air Jails -> Salaries,open-air jails,jails_other_expenditure_open_air_jails_salaries
jails,2019-20,jails__null__other expenditure__open air jails__null__salaries,2056__0__800__489__0__1,0.6318,0.8969,0.8969,0.974,level_6,jails__other expenditure__open air jails__salaries,6,6,152,Jails -> Other Expenditure -> Open Air Jails -> Salaries,open-air jails,jails_other_expenditure_open_air_jails_salaries
jails,2020-21,jails__null__other expenditure__open air jails__null__salaries,2056__0__800__489__0__1,0.8895000000000001,0.974,0.974,0.9281,level_6,jails__other expenditure__open air jails__salaries,6,6,153,Jails -> Other Expenditure -> Open Air Jails -> Salaries,open-air jails,jails_other_expenditure_open_air_jails_salaries
jails,2021-22,jails__null__other expenditure__open air jails__null__salaries,2056__0__800__489__0__1,0.8389,0.9281,0.9281,0.9417,level_6,jails__other expenditure__open air jails__salaries,6,6,154,Jails -> Other Expenditure -> Open Air Jails -> Salaries,open-air jails,jails_other_expenditure_open_air_jails_salaries
jails,2022-23,jails__null__other expenditure__open air jails__null__salaries,2056__0__800__489__0__1,0.8859999999999999,0.9417,0.9417,1.2742,level_6,jails__other expenditure__open air jails__salaries,6,6,155,Jails -> Other Expenditure -> Open Air Jails -> Salaries,open-air jails,jails_other_expenditure_open_air_jails_salaries
jails,2018-19,jails__null__other expenditure__open air jails__null__travel expenses,2056__0__800__489__0__3,0.0059,0.00699999999999999,0.00699999999999999,0.00699999999999999,level_6,jails__other expenditure__open air jails__travel expenses,6,6,156,Jails -> Other Expenditure -> Open Air Jails -> Travel Expenses,open-air jails,jails_other_expenditure_open_air_jails_travel_expenses
jails,2019-20,jails__null__other expenditure__open air jails__null__travel expenses,2056__0__800__489__0__3,0.0018,0.00699999999999999,0.00699999999999999,0.00699999999999999,level_6,jails__other expenditure__open air jails__travel expenses,6,6,157,Jails -> Other Expenditure -> Open Air Jails -> Travel Expenses,open-air jails,jails_other_expenditure_open_air_jails_travel_expenses
jails,2020-21,jails__null__other expenditure__open air jails__null__travel expenses,2056__0__800__489__0__3,0.00699999999999999,0.00699999999999999,0.00699999999999999,0.0065,level_6,jails__other expenditure__open air jails__travel expenses,6,6,158,Jails -> Other Expenditure -> Open Air Jails -> Travel Expenses,open-air jails,jails_other_expenditure_open_air_jails_travel_expenses
jails,2021-22,jails__null__other expenditure__open air jails__null__travel expenses,2056__0__800__489__0__3,0.00699999999999999,0.0065,0.0065,0.0045,level_6,jails__other expenditure__open air jails__travel expenses,6,6,159,Jails -> Other Expenditure -> Open Air Jails -> Travel Expenses,open-air jails,jails_other_expenditure_open_air_jails_travel_expenses
jails,2022-23,jails__null__other expenditure__open air jails__null__travel expenses,2056__0__800__489__0__3,0.0023,0.0045,0.0045,0.00409999999999999,level_6,jails__other expenditure__open air jails__travel expenses,6,6,160,Jails -> Other Expenditure -> Open Air Jails -> Travel Expenses,open-air jails,jails_other_expenditure_open_air_jails_travel_expenses
jails,2018-19,jails__null__direction and administration__head quarters establishment__null__maintenance,2056__0__1__172__0__17,0.2554,0.3,0.3,0.33,level_6,jails__direction and administration__head quarters establishment__maintenance,6,6,161,Jails -> Direction And Administration -> Head Quarters Establishment -> Maintenance,direction and administration,jails_direction_and_administration_head_quarters_establishment_maintenance
jails,2019-20,jails__null__direction and administration__head quarters establishment__null__maintenance,2056__0__1__172__0__17,0.1095,0.33,0.33,0.5009,level_6,jails__direction and administration__head quarters establishment__maintenance,6,6,162,Jails -> Direction And Administration -> Head Quarters Establishment -> Maintenance,direction and administration,jails_direction_and_administration_head_quarters_establishment_maintenance
jails,2020-21,jails__null__direction and administration__head quarters establishment__null__maintenance,2056__0__1__172__0__17,0.315,0.5009,0.5009,0.093,level_6,jails__direction and administration__head quarters establishment__maintenance,6,6,163,Jails -> Direction And Administration -> Head Quarters Establishment -> Maintenance,direction and administration,jails_direction_and_administration_head_quarters_establishment_maintenance
jails,2021-22,jails__null__direction and administration__head quarters establishment__null__maintenance,2056__0__1__172__0__17,0.0664,0.093,0.1147,0.099,level_6,jails__direction and administration__head quarters establishment__maintenance,6,6,164,Jails -> Direction And Administration -> Head Quarters Establishment -> Maintenance,direction and administration,jails_direction_and_administration_head_quarters_establishment_maintenance
jails,2022-23,jails__null__direction and administration__head quarters establishment__null__maintenance,2056__0__1__172__0__17,0,0.099,0.099,0.09,level_6,jails__direction and administration__head quarters establishment__maintenance,6,6,165,Jails -> Direction And Administration -> Head Quarters Establishment -> Maintenance,direction and administration,jails_direction_and_administration_head_quarters_establishment_maintenance
jails,2018-19,jails__null__direction and administration__range__null__office expenses,2056__0__1__1738__0__4,0.0324,0.08,0.08,0.08,level_6,jails__direction and administration__range__office expenses,6,6,166,Jails -> Direction And Administration -> Range -> Office Expenses,direction and administration,jails_direction_and_administration_range_office_expenses
jails,2019-20,jails__null__direction and administration__range__null__office expenses,2056__0__1__1738__0__4,0.0045,0.08,0.08,0.08,level_6,jails__direction and administration__range__office expenses,6,6,167,Jails -> Direction And Administration -> Range -> Office Expenses,direction and administration,jails_direction_and_administration_range_office_expenses
jails,2020-21,jails__null__direction and administration__range__null__office expenses,2056__0__1__1738__0__4,0.0031,0.08,0.08,0.0704,level_6,jails__direction and administration__range__office expenses,6,6,168,Jails -> Direction And Administration -> Range -> Office Expenses,direction and administration,jails_direction_and_administration_range_office_expenses
jails,2021-22,jails__null__direction and administration__range__null__office expenses,2056__0__1__1738__0__4,0.0075,0.0704,0.0704,0.0664,level_6,jails__direction and administration__range__office expenses,6,6,169,Jails -> Direction And Administration -> Range -> Office Expenses,direction and administration,jails_direction_and_administration_range_office_expenses
jails,2022-23,jails__null__direction and administration__range__null__office expenses,2056__0__1__1738__0__4,0.0018,0.0664,0.0664,0.0246,level_6,jails__direction and administration__range__office expenses,6,6,170,Jails -> Direction And Administration -> Range -> Office Expenses,direction and administration,jails_direction_and_administration_range_office_expenses
jails,2018-19,jails__null__jails__district jails__null__office expenses,2056__0__101__486__0__4,2.8939999999999997,4.06,4.06,5.2955,level_6,jails__jails__district jails__office expenses,6,6,171,Jails -> Jails -> District Jails -> Office Expenses,district jails,jails_jails_district_jails_office_expenses
jails,2019-20,jails__null__jails__district jails__null__office expenses,2056__0__101__486__0__4,1.9239,5.2955,5.2955,5.4516,level_6,jails__jails__district jails__office expenses,6,6,172,Jails -> Jails -> District Jails -> Office Expenses,district jails,jails_jails_district_jails_office_expenses
jails,2020-21,jails__null__jails__district jails__null__office expenses,2056__0__101__486__0__4,2.8113,5.4516,5.5565999999999995,4.21,level_6,jails__jails__district jails__office expenses,6,6,173,Jails -> Jails -> District Jails -> Office Expenses,district jails,jails_jails_district_jails_office_expenses
jails,2021-22,jails__null__jails__district jails__null__office expenses,2056__0__101__486__0__4,2.9498,4.21,4.21,2.537,level_6,jails__jails__district jails__office expenses,6,6,174,Jails -> Jails -> District Jails -> Office Expenses,district jails,jails_jails_district_jails_office_expenses
jails,2022-23,jails__null__jails__district jails__null__office expenses,2056__0__101__486__0__4,1.8595,2.537,3.227,2.2747,level_6,jails__jails__district jails__office expenses,6,6,175,Jails -> Jails -> District Jails -> Office Expenses,district jails,jails_jails_district_jails_office_expenses
jails,2018-19,"jails__null__jails__district jails__null__rents, rates & taxes / royalty",2056__0__101__486__0__6,0.04190000000000001,0.052,0.052,0.052,level_6,"jails__jails__district jails__rents, rates & taxes / royalty",6,6,176,"Jails -> Jails -> District Jails -> Rents, Rates & Taxes / Royalty",district jails,"jails_jails_district_jails_rents,_rates_&_taxes_/_royalty"
jails,2019-20,"jails__null__jails__district jails__null__rents, rates & taxes / royalty",2056__0__101__486__0__6,0,0.052,0.052,0.052,level_6,"jails__jails__district jails__rents, rates & taxes / royalty",6,6,177,"Jails -> Jails -> District Jails -> Rents, Rates & Taxes / Royalty",district jails,"jails_jails_district_jails_rents,_rates_&_taxes_/_royalty"
jails,2020-21,"jails__null__jails__district jails__null__rents, rates & taxes / royalty",2056__0__101__486__0__6,0,0.052,0.052,0.0484,level_6,"jails__jails__district jails__rents, rates & taxes / royalty",6,6,178,"Jails -> Jails -> District Jails -> Rents, Rates & Taxes / Royalty",district jails,"jails_jails_district_jails_rents,_rates_&_taxes_/_royalty"
jails,2021-22,"jails__null__jails__district jails__null__rents, rates & taxes / royalty",2056__0__101__486__0__6,0.0391,0.0484,0.0484,0.0436,level_6,"jails__jails__district jails__rents, rates & taxes / royalty",6,6,179,"Jails -> Jails -> District Jails -> Rents, Rates & Taxes / Royalty",district jails,"jails_jails_district_jails_rents,_rates_&_taxes_/_royalty"
jails,2022-23,"jails__null__jails__district jails__null__rents, rates & taxes / royalty",2056__0__101__486__0__6,0,0.0436,0.0436,0.0105,level_6,"jails__jails__district jails__rents, rates & taxes / royalty",6,6,180,"Jails -> Jails -> District Jails -> Rents, Rates & Taxes / Royalty",district jails,"jails_jails_district_jails_rents,_rates_&_taxes_/_royalty"
jails,2018-19,jails__null__jails__district jails__null__machinery and equipment / tools & plants,2056__0__101__486__0__15,0,0.65,0.65,4,level_6,jails__jails__district jails__machinery and equipment / tools & plants,6,6,181,Jails -> Jails -> District Jails -> Machinery And Equipment / Tools & Plants,district jails,jails_jails_district_jails_machinery_and_equipment_/_tools_&_plants
jails,2019-20,jails__null__jails__district jails__null__machinery and equipment / tools & plants,2056__0__101__486__0__15,0,4,4,4,level_6,jails__jails__district jails__machinery and equipment / tools & plants,6,6,182,Jails -> Jails -> District Jails -> Machinery And Equipment / Tools & Plants,district jails,jails_jails_district_jails_machinery_and_equipment_/_tools_&_plants
jails,2020-21,jails__null__jails__district jails__null__machinery and equipment / tools & plants,2056__0__101__486__0__15,0,4,4,3.72,level_6,jails__jails__district jails__machinery and equipment / tools & plants,6,6,183,Jails -> Jails -> District Jails -> Machinery And Equipment / Tools & Plants,district jails,jails_jails_district_jails_machinery_and_equipment_/_tools_&_plants
jails,2021-22,jails__null__jails__district jails__null__machinery and equipment / tools & plants,2056__0__101__486__0__15,0.7608,3.72,3.72,3.3480000000000003,level_6,jails__jails__district jails__machinery and equipment / tools & plants,6,6,184,Jails -> Jails -> District Jails -> Machinery And Equipment / Tools & Plants,district jails,jails_jails_district_jails_machinery_and_equipment_/_tools_&_plants
jails,2022-23,jails__null__jails__district jails__null__machinery and equipment / tools & plants,2056__0__101__486__0__15,0.8427,3.3480000000000003,3.3480000000000003,3.015,level_6,jails__jails__district jails__machinery and equipment / tools & plants,6,6,185,Jails -> Jails -> District Jails -> Machinery And Equipment / Tools & Plants,district jails,jails_jails_district_jails_machinery_and_equipment_/_tools_&_plants
jails,2018-19,jails__null__other expenditure__open air jails__null__office expenses,2056__0__800__489__0__4,0.0384,0.043,0.043,0.0445,level_6,jails__other expenditure__open air jails__office expenses,6,6,186,Jails -> Other Expenditure -> Open Air Jails -> Office Expenses,open-air jails,jails_other_expenditure_open_air_jails_office_expenses
jails,2019-20,jails__null__other expenditure__open air jails__null__office expenses,2056__0__800__489__0__4,0.0101,0.0445,0.0445,0.0445,level_6,jails__other expenditure__open air jails__office expenses,6,6,187,Jails -> Other Expenditure -> Open Air Jails -> Office Expenses,open-air jails,jails_other_expenditure_open_air_jails_office_expenses
jails,2020-21,jails__null__other expenditure__open air jails__null__office expenses,2056__0__800__489__0__4,0.0109,0.0445,0.0445,0.0416,level_6,jails__other expenditure__open air jails__office expenses,6,6,188,Jails -> Other Expenditure -> Open Air Jails -> Office Expenses,open-air jails,jails_other_expenditure_open_air_jails_office_expenses
jails,2021-22,jails__null__other expenditure__open air jails__null__office expenses,2056__0__800__489__0__4,0.013,0.0416,0.0416,0.03739999999999999,level_6,jails__other expenditure__open air jails__office expenses,6,6,189,Jails -> Other Expenditure -> Open Air Jails -> Office Expenses,open-air jails,jails_other_expenditure_open_air_jails_office_expenses
jails,2022-23,jails__null__other expenditure__open air jails__null__office expenses,2056__0__800__489__0__4,0.0084,0.03739999999999999,0.03739999999999999,0.02599999999999999,level_6,jails__other expenditure__open air jails__office expenses,6,6,190,Jails -> Other Expenditure -> Open Air Jails -> Office Expenses,open-air jails,jails_other_expenditure_open_air_jails_office_expenses
jails,2018-19,jails__null__other expenditure__open air jails__null__minor works,2056__0__800__489__0__14,0.0174,0.035,0.035,0.1,level_6,jails__other expenditure__open air jails__minor works,6,6,191,Jails -> Other Expenditure -> Open Air Jails -> Minor Works,open-air jails,jails_other_expenditure_open_air_jails_minor_works
jails,2019-20,jails__null__other expenditure__open air jails__null__minor works,2056__0__800__489__0__14,0.01639999999999999,0.1,0.1,0.25,level_6,jails__other expenditure__open air jails__minor works,6,6,192,Jails -> Other Expenditure -> Open Air Jails -> Minor Works,open-air jails,jails_other_expenditure_open_air_jails_minor_works
jails,2020-21,jails__null__other expenditure__open air jails__null__minor works,2056__0__800__489__0__14,0.065,0.25,0.25,0.2325,level_6,jails__other expenditure__open air jails__minor works,6,6,193,Jails -> Other Expenditure -> Open Air Jails -> Minor Works,open-air jails,jails_other_expenditure_open_air_jails_minor_works
jails,2021-22,jails__null__other expenditure__open air jails__null__minor works,2056__0__800__489__0__14,0.1499,0.2325,0.2325,0.09,level_6,jails__other expenditure__open air jails__minor works,6,6,194,Jails -> Other Expenditure -> Open Air Jails -> Minor Works,open-air jails,jails_other_expenditure_open_air_jails_minor_works
jails,2022-23,jails__null__other expenditure__open air jails__null__minor works,2056__0__800__489__0__14,0,0.09,0.09,0.081,level_6,jails__other expenditure__open air jails__minor works,6,6,195,Jails -> Other Expenditure -> Open Air Jails -> Minor Works,open-air jails,jails_other_expenditure_open_air_jails_minor_works
jails,2018-19,jails__null__direction and administration__head quarters establishment__null__office expenses,2056__0__1__172__0__4,0.0995,1.0688,1.0688,0.3086,level_6,jails__direction and administration__head quarters establishment__office expenses,6,6,196,Jails -> Direction And Administration -> Head Quarters Establishment -> Office Expenses,direction and administration,jails_direction_and_administration_head_quarters_establishment_office_expenses
jails,2019-20,jails__null__direction and administration__head quarters establishment__null__office expenses,2056__0__1__172__0__4,0.0935,0.3086,0.3086,0.2893,level_6,jails__direction and administration__head quarters establishment__office expenses,6,6,197,Jails -> Direction And Administration -> Head Quarters Establishment -> Office Expenses,direction and administration,jails_direction_and_administration_head_quarters_establishment_office_expenses
jails,2020-21,jails__null__direction and administration__head quarters establishment__null__office expenses,2056__0__1__172__0__4,0.1208,0.2893,0.6893,0.3009,level_6,jails__direction and administration__head quarters establishment__office expenses,6,6,198,Jails -> Direction And Administration -> Head Quarters Establishment -> Office Expenses,direction and administration,jails_direction_and_administration_head_quarters_establishment_office_expenses
jails,2021-22,jails__null__direction and administration__head quarters establishment__null__office expenses,2056__0__1__172__0__4,0.1112,0.3009,0.3245,0.2413,level_6,jails__direction and administration__head quarters establishment__office expenses,6,6,199,Jails -> Direction And Administration -> Head Quarters Establishment -> Office Expenses,direction and administration,jails_direction_and_administration_head_quarters_establishment_office_expenses
jails,2022-23,jails__null__direction and administration__head quarters establishment__null__office expenses,2056__0__1__172__0__4,0.0965,0.2413,0.2713,0.1856,level_6,jails__direction and administration__head quarters establishment__office expenses,6,6,200,Jails -> Direction And Administration -> Head Quarters Establishment -> Office Expenses,direction and administration,jails_direction_and_administration_head_quarters_establishment_office_expenses
jails,2018-19,jails__null__jails__district jails__null__maintenance,2056__0__101__486__0__17,0.2934,0.63,0.63,1.05,level_6,jails__jails__district jails__maintenance,6,6,201,Jails -> Jails -> District Jails -> Maintenance,district jails,jails_jails_district_jails_maintenance
jails,2019-20,jails__null__jails__district jails__null__maintenance,2056__0__101__486__0__17,0.3178,1.05,1.05,1.25,level_6,jails__jails__district jails__maintenance,6,6,202,Jails -> Jails -> District Jails -> Maintenance,district jails,jails_jails_district_jails_maintenance
jails,2020-21,jails__null__jails__district jails__null__maintenance,2056__0__101__486__0__17,0.9856,1.25,1.565,0.5579999999999999,level_6,jails__jails__district jails__maintenance,6,6,203,Jails -> Jails -> District Jails -> Maintenance,district jails,jails_jails_district_jails_maintenance
jails,2021-22,jails__null__jails__district jails__null__maintenance,2056__0__101__486__0__17,1.1719,0.5579999999999999,0.5579999999999999,0.99,level_6,jails__jails__district jails__maintenance,6,6,204,Jails -> Jails -> District Jails -> Maintenance,district jails,jails_jails_district_jails_maintenance
jails,2022-23,jails__null__jails__district jails__null__maintenance,2056__0__101__486__0__17,0.2469,0.99,0.99,0.8909999999999999,level_6,jails__jails__district jails__maintenance,6,6,205,Jails -> Jails -> District Jails -> Maintenance,district jails,jails_jails_district_jails_maintenance
jails,2018-19,jails__null__jail manufacturers__null__null__travel expenses,2056__0__102__0__0__3,0,0.004,0.004,0.004,level_6,jails__jail manufacturers__travel expenses,6,6,206,Jails -> Jail Manufacturers -> Travel Expenses,jail manufacturers,jails_jail_manufacturers_travel_expenses
jails,2019-20,jails__null__jail manufacturers__null__null__travel expenses,2056__0__102__0__0__3,0,0.004,0.004,0.004,level_6,jails__jail manufacturers__travel expenses,6,6,207,Jails -> Jail Manufacturers -> Travel Expenses,jail manufacturers,jails_jail_manufacturers_travel_expenses
jails,2020-21,jails__null__jail manufacturers__null__null__travel expenses,2056__0__102__0__0__3,0,0.004,0.004,0.0037,level_6,jails__jail manufacturers__travel expenses,6,6,208,Jails -> Jail Manufacturers -> Travel Expenses,jail manufacturers,jails_jail_manufacturers_travel_expenses
jails,2021-22,jails__null__jail manufacturers__null__null__travel expenses,2056__0__102__0__0__3,0,0.0037,0.0037,1e-4,level_6,jails__jail manufacturers__travel expenses,6,6,209,Jails -> Jail Manufacturers -> Travel Expenses,jail manufacturers,jails_jail_manufacturers_travel_expenses
jails,2022-23,jails__null__jail manufacturers__null__null__travel expenses,2056__0__102__0__0__3,0,1e-4,1e-4,0,level_6,jails__jail manufacturers__travel expenses,6,6,210,Jails -> Jail Manufacturers -> Travel Expenses,jail manufacturers,jails_jail_manufacturers_travel_expenses
jails,2018-19,jails__null__jail manufacturers__null__null__office expenses,2056__0__102__0__0__4,0,0.00699999999999999,0.00699999999999999,0.00699999999999999,level_6,jails__jail manufacturers__office expenses,6,6,211,Jails -> Jail Manufacturers -> Office Expenses,jail manufacturers,jails_jail_manufacturers_office_expenses
jails,2019-20,jails__null__jail manufacturers__null__null__office expenses,2056__0__102__0__0__4,0,0.00699999999999999,0.00699999999999999,0.00699999999999999,level_6,jails__jail manufacturers__office expenses,6,6,212,Jails -> Jail Manufacturers -> Office Expenses,jail manufacturers,jails_jail_manufacturers_office_expenses
jails,2020-21,jails__null__jail manufacturers__null__null__office expenses,2056__0__102__0__0__4,0,0.00699999999999999,0.00699999999999999,0.0065,level_6,jails__jail manufacturers__office expenses,6,6,213,Jails -> Jail Manufacturers -> Office Expenses,jail manufacturers,jails_jail_manufacturers_office_expenses
jails,2021-22,jails__null__jail manufacturers__null__null__office expenses,2056__0__102__0__0__4,0,0.0065,0.0065,1e-4,level_6,jails__jail manufacturers__office expenses,6,6,214,Jails -> Jail Manufacturers -> Office Expenses,jail manufacturers,jails_jail_manufacturers_office_expenses
jails,2022-23,jails__null__jail manufacturers__null__null__office expenses,2056__0__102__0__0__4,0,1e-4,1e-4,0,level_6,jails__jail manufacturers__office expenses,6,6,215,Jails -> Jail Manufacturers -> Office Expenses,jail manufacturers,jails_jail_manufacturers_office_expenses
jails,2018-19,jails__null__jail manufacturers__null__null__maintenance,2056__0__102__0__0__17,0,0.05,0.05,0.3,level_6,jails__jail manufacturers__maintenance,6,6,216,Jails -> Jail Manufacturers -> Maintenance,jail manufacturers,jails_jail_manufacturers_maintenance
jails,2019-20,jails__null__jail manufacturers__null__null__maintenance,2056__0__102__0__0__17,0.0495,0.3,0.3,0.33,level_6,jails__jail manufacturers__maintenance,6,6,217,Jails -> Jail Manufacturers -> Maintenance,jail manufacturers,jails_jail_manufacturers_maintenance
jails,2020-21,jails__null__jail manufacturers__null__null__maintenance,2056__0__102__0__0__17,0.02899999999999999,0.33,0.33,0.3069,level_6,jails__jail manufacturers__maintenance,6,6,218,Jails -> Jail Manufacturers -> Maintenance,jail manufacturers,jails_jail_manufacturers_maintenance
jails,2021-22,jails__null__jail manufacturers__null__null__maintenance,2056__0__102__0__0__17,0.0699,0.3069,0.3069,0.27,level_6,jails__jail manufacturers__maintenance,6,6,219,Jails -> Jail Manufacturers -> Maintenance,jail manufacturers,jails_jail_manufacturers_maintenance
jails,2022-23,jails__null__jail manufacturers__null__null__maintenance,2056__0__102__0__0__17,0,0.27,0.27,0.243,level_6,jails__jail manufacturers__maintenance,6,6,220,Jails -> Jail Manufacturers -> Maintenance,jail manufacturers,jails_jail_manufacturers_maintenance
jails,2018-19,jails__null__other expenditure__open air jails__null__maintenance,2056__0__800__489__0__17,0.0199,0.02,0.02,0.022,level_6,jails__other expenditure__open air jails__maintenance,6,6,221,Jails -> Other Expenditure -> Open Air Jails -> Maintenance,open-air jails,jails_other_expenditure_open_air_jails_maintenance
jails,2019-20,jails__null__other expenditure__open air jails__null__maintenance,2056__0__800__489__0__17,0,0.022,0.022,0.0242,level_6,jails__other expenditure__open air jails__maintenance,6,6,222,Jails -> Other Expenditure -> Open Air Jails -> Maintenance,open-air jails,jails_other_expenditure_open_air_jails_maintenance
jails,2020-21,jails__null__other expenditure__open air jails__null__maintenance,2056__0__800__489__0__17,0.0218,0.0242,0.0242,0.0225,level_6,jails__other expenditure__open air jails__maintenance,6,6,223,Jails -> Other Expenditure -> Open Air Jails -> Maintenance,open-air jails,jails_other_expenditure_open_air_jails_maintenance
jails,2021-22,jails__null__other expenditure__open air jails__null__maintenance,2056__0__800__489__0__17,0.0242,0.0225,0.0225,0.0331,level_6,jails__other expenditure__open air jails__maintenance,6,6,224,Jails -> Other Expenditure -> Open Air Jails -> Maintenance,open-air jails,jails_other_expenditure_open_air_jails_maintenance
jails,2022-23,jails__null__other expenditure__open air jails__null__maintenance,2056__0__800__489__0__17,0,0.0331,0.0331,0.018,level_6,jails__other expenditure__open air jails__maintenance,6,6,225,Jails -> Other Expenditure -> Open Air Jails -> Maintenance,open-air jails,jails_other_expenditure_open_air_jails_maintenance
jails,2018-19,jails__null__jails__district jails__movement of prisons__salaries,2056__0__101__486__600__1,0.3669,0.17980000000000002,0.2658,0.259,level_6,jails__jails__district jails__movement of prisons__salaries,6,6,226,Jails -> Jails -> District Jails -> Movement Of Prisons -> Salaries,district jails,jails_jails_district_jails_movement_of_prisons_salaries
jails,2019-20,jails__null__jails__district jails__movement of prisons__salaries,2056__0__101__486__600__1,0.2065,0.259,0.259,0.2984,level_6,jails__jails__district jails__movement of prisons__salaries,6,6,227,Jails -> Jails -> District Jails -> Movement Of Prisons -> Salaries,district jails,jails_jails_district_jails_movement_of_prisons_salaries
jails,2020-21,jails__null__jails__district jails__movement of prisons__salaries,2056__0__101__486__600__1,0.2655,0.2984,0.2984,0.3345,level_6,jails__jails__district jails__movement of prisons__salaries,6,6,228,Jails -> Jails -> District Jails -> Movement Of Prisons -> Salaries,district jails,jails_jails_district_jails_movement_of_prisons_salaries
jails,2021-22,jails__null__jails__district jails__movement of prisons__salaries,2056__0__101__486__600__1,0.2908,0.3345,0.3345,0.3486,level_6,jails__jails__district jails__movement of prisons__salaries,6,6,229,Jails -> Jails -> District Jails -> Movement Of Prisons -> Salaries,district jails,jails_jails_district_jails_movement_of_prisons_salaries
jails,2022-23,jails__null__jails__district jails__movement of prisons__salaries,2056__0__101__486__600__1,0.33740000000000003,0.3486,0.3486,0.375,level_6,jails__jails__district jails__movement of prisons__salaries,6,6,230,Jails -> Jails -> District Jails -> Movement Of Prisons -> Salaries,district jails,jails_jails_district_jails_movement_of_prisons_salaries
jails,2018-19,jails__null__jails__district jails__movement of prisons__travel expenses,2056__0__101__486__600__3,0,0.0095,0.0095,0.0104,level_6,jails__jails__district jails__movement of prisons__travel expenses,6,6,231,Jails -> Jails -> District Jails -> Movement Of Prisons -> Travel Expenses,district jails,jails_jails_district_jails_movement_of_prisons_travel_expenses
jails,2019-20,jails__null__jails__district jails__movement of prisons__travel expenses,2056__0__101__486__600__3,0.0052,0.0104,0.0104,0.0104,level_6,jails__jails__district jails__movement of prisons__travel expenses,6,6,232,Jails -> Jails -> District Jails -> Movement Of Prisons -> Travel Expenses,district jails,jails_jails_district_jails_movement_of_prisons_travel_expenses
jails,2020-21,jails__null__jails__district jails__movement of prisons__travel expenses,2056__0__101__486__600__3,0.0046,0.0104,0.0104,0.0097,level_6,jails__jails__district jails__movement of prisons__travel expenses,6,6,233,Jails -> Jails -> District Jails -> Movement Of Prisons -> Travel Expenses,district jails,jails_jails_district_jails_movement_of_prisons_travel_expenses
